freq	enc	angle	speed	surge_r	surge_i	sway_r	sway_i	heave_r	heave_i	roll_r	roll_i	pitch_r	pitch_i	yaw_r	yaw_i	surge_d	sway_d	yaw_d
 0.333	 0.333	  10.0	 0.000	-0.006	 0.909	 0.003	-0.165	 0.967	-0.015	-0.134	 0.327	-0.039	 0.978	-0.166	 0.011	-2.86305e+02	-8.08229e+02	7.13123e+03
 0.333	 0.333	  20.0	 0.000	-0.004	 0.870	 0.006	-0.326	 0.970	-0.014	-0.251	 0.649	-0.035	 0.935	-0.313	 0.022	1.33124e+02	-1.50843e+03	1.24010e+04
 0.333	 0.333	  30.0	 0.000	-0.002	 0.806	 0.009	-0.479	 0.975	-0.012	-0.338	 0.960	-0.029	 0.864	-0.423	 0.031	6.33305e+02	-2.03592e+03	1.36054e+04
 0.333	 0.333	  40.0	 0.000	 0.001	 0.717	 0.010	-0.620	 0.981	-0.010	-0.384	 1.253	-0.021	 0.767	-0.483	 0.038	9.99409e+02	-2.31130e+03	1.16175e+04
 0.333	 0.333	  50.0	 0.000	 0.005	 0.606	 0.010	-0.744	 0.988	-0.008	-0.382	 1.516	-0.013	 0.646	-0.485	 0.043	1.08416e+03	-2.30370e+03	7.60647e+03
 0.333	 0.333	  60.0	 0.000	 0.008	 0.474	 0.009	-0.846	 0.994	-0.005	-0.330	 1.737	-0.005	 0.504	-0.428	 0.047	8.70707e+02	-2.01262e+03	3.47617e+03
 0.333	 0.333	  70.0	 0.000	 0.011	 0.326	 0.007	-0.923	 0.999	-0.004	-0.236	 1.905	 0.002	 0.345	-0.319	 0.049	4.84900e+02	-1.47410e+03	7.82113e+02
 0.333	 0.333	  80.0	 0.000	 0.013	 0.166	 0.004	-0.970	 1.002	-0.002	-0.109	 2.008	 0.006	 0.174	-0.170	 0.050	1.34794e+02	-7.57128e+02	5.52637e+01
 0.333	 0.333	  90.0	 0.000	 0.013	-0.000	 0.001	-0.987	 1.004	-0.002	 0.034	 2.041	 0.007	-0.002	 0.001	 0.051	5.78583e+00	4.58785e+01	6.61620e+02
 0.333	 0.333	 100.0	 0.000	 0.012	-0.166	-0.003	-0.970	 1.002	-0.002	 0.174	 2.002	 0.005	-0.179	 0.171	 0.050	1.64051e+02	8.31575e+02	1.22436e+03
 0.333	 0.333	 110.0	 0.000	 0.011	-0.326	-0.006	-0.923	 0.999	-0.003	 0.294	 1.894	-0.002	-0.350	 0.320	 0.050	5.20834e+02	1.50109e+03	3.74397e+02
 0.333	 0.333	 120.0	 0.000	 0.008	-0.474	-0.008	-0.846	 0.994	-0.004	 0.379	 1.724	-0.012	-0.508	 0.429	 0.048	8.78081e+02	1.97320e+03	-2.48525e+03
 0.333	 0.333	 130.0	 0.000	 0.005	-0.606	-0.009	-0.744	 0.988	-0.006	 0.419	 1.503	-0.024	-0.650	 0.486	 0.044	1.02933e+03	2.19573e+03	-6.79038e+03
 0.333	 0.333	 140.0	 0.000	 0.001	-0.717	-0.009	-0.620	 0.982	-0.007	 0.410	 1.242	-0.037	-0.771	 0.484	 0.039	8.62225e+02	2.15101e+03	-1.09635e+04
 0.333	 0.333	 150.0	 0.000	-0.002	-0.806	-0.008	-0.479	 0.976	-0.009	 0.354	 0.953	-0.050	-0.867	 0.424	 0.032	4.12066e+02	1.85609e+03	-1.30785e+04
 0.333	 0.333	 160.0	 0.000	-0.005	-0.870	-0.006	-0.326	 0.971	-0.010	 0.259	 0.645	-0.060	-0.938	 0.313	 0.023	-1.56777e+02	1.35995e+03	-1.15797e+04
 0.333	 0.333	 170.0	 0.000	-0.007	-0.909	-0.003	-0.165	 0.967	-0.011	 0.136	 0.325	-0.066	-0.981	 0.166	 0.012	-6.18542e+02	7.11322e+02	-7.05497e+03
 0.333	 0.333	 180.0	 0.000	-0.007	-0.922	-0.000	 0.000	 0.966	-0.012	 0.001	-0.000	-0.069	-0.995	 0.000	-0.000	-7.95767e+02	5.95570e+00	-3.60437e+01
 0.333	 0.333	 190.0	 0.000	-0.007	-0.909	 0.003	 0.165	 0.967	-0.011	-0.137	-0.325	-0.066	-0.981	-0.166	-0.012	-6.18564e+02	-7.11611e+02	7.05261e+03
 0.333	 0.333	 200.0	 0.000	-0.005	-0.870	 0.006	 0.326	 0.971	-0.010	-0.259	-0.645	-0.060	-0.938	-0.313	-0.023	-1.56787e+02	-1.36019e+03	1.15792e+04
 0.333	 0.333	 210.0	 0.000	-0.002	-0.806	 0.008	 0.479	 0.976	-0.009	-0.354	-0.953	-0.050	-0.867	-0.424	-0.032	4.12096e+02	-1.85646e+03	1.30845e+04
 0.333	 0.333	 220.0	 0.000	 0.001	-0.717	 0.009	 0.620	 0.982	-0.007	-0.410	-1.242	-0.037	-0.771	-0.484	-0.039	8.62234e+02	-2.15127e+03	1.09748e+04
 0.333	 0.333	 230.0	 0.000	 0.005	-0.606	 0.009	 0.744	 0.988	-0.006	-0.419	-1.503	-0.024	-0.650	-0.486	-0.044	1.02933e+03	-2.19589e+03	6.80765e+03
 0.333	 0.333	 240.0	 0.000	 0.008	-0.474	 0.008	 0.846	 0.994	-0.004	-0.379	-1.724	-0.012	-0.508	-0.429	-0.048	8.78019e+02	-1.97322e+03	2.51180e+03
 0.333	 0.333	 250.0	 0.000	 0.011	-0.326	 0.006	 0.923	 0.999	-0.003	-0.295	-1.894	-0.002	-0.350	-0.320	-0.050	5.20786e+02	-1.50104e+03	-3.42090e+02
 0.333	 0.333	 260.0	 0.000	 0.012	-0.166	 0.003	 0.970	 1.002	-0.002	-0.174	-2.002	 0.005	-0.179	-0.171	-0.050	1.64025e+02	-8.31574e+02	-1.18718e+03
 0.333	 0.333	 -90.0	 1.000	 0.013	-0.000	-0.001	 0.987	 1.003	-0.002	-0.037	-2.041	 0.008	-0.001	-0.009	-0.050	2.68413e+00	-7.06060e+01	-3.48405e+03
 0.333	 0.331	 -80.0	 1.000	 0.013	 0.168	-0.004	 0.976	 1.002	-0.003	 0.106	-1.974	 0.008	 0.175	 0.162	-0.051	1.36270e+02	7.05185e+02	-2.26767e+03
 0.333	 0.329	 -70.0	 1.000	 0.011	 0.333	-0.007	 0.934	 0.998	-0.005	 0.227	-1.842	 0.004	 0.346	 0.315	-0.052	4.99027e+02	1.37998e+03	-1.56890e+03
 0.333	 0.328	 -60.0	 1.000	 0.008	 0.490	-0.009	 0.861	 0.993	-0.007	 0.314	-1.656	-0.002	 0.503	 0.430	-0.051	9.06376e+02	1.87180e+03	-2.37963e+03
 0.333	 0.326	 -50.0	 1.000	 0.005	 0.632	-0.009	 0.761	 0.987	-0.010	 0.357	-1.426	-0.010	 0.644	 0.493	-0.048	1.15473e+03	2.12461e+03	-4.66745e+03
 0.333	 0.325	 -40.0	 1.000	 0.002	 0.755	-0.009	 0.637	 0.980	-0.013	 0.355	-1.166	-0.019	 0.764	 0.495	-0.043	1.12192e+03	2.11445e+03	-7.38159e+03
 0.333	 0.324	 -30.0	 1.000	-0.002	 0.854	-0.008	 0.494	 0.974	-0.015	 0.309	-0.886	-0.026	 0.861	 0.436	-0.035	8.21301e+02	1.84943e+03	-9.00773e+03
 0.333	 0.323	 -20.0	 1.000	-0.004	 0.927	-0.006	 0.337	 0.969	-0.017	 0.228	-0.595	-0.032	 0.930	 0.324	-0.025	3.88032e+02	1.36257e+03	-8.52295e+03
 0.333	 0.322	 -10.0	 1.000	-0.006	 0.971	-0.003	 0.171	 0.966	-0.019	 0.121	-0.298	-0.036	 0.973	 0.173	-0.013	1.91547e+01	7.27880e+02	-4.92060e+03
 0.333	 0.322	   0.0	 1.000	-0.007	 0.986	-0.000	-0.000	 0.965	-0.019	 0.001	 0.000	-0.038	 0.987	 0.000	 0.000	-1.25160e+02	5.35413e+00	-3.17335e+01
 0.333	 0.322	  10.0	 1.000	-0.006	 0.971	 0.003	-0.171	 0.966	-0.019	-0.121	 0.298	-0.036	 0.973	-0.173	 0.013	1.91069e+01	-7.28120e+02	4.91822e+03
 0.333	 0.323	  20.0	 1.000	-0.004	 0.927	 0.006	-0.337	 0.969	-0.017	-0.228	 0.595	-0.032	 0.930	-0.324	 0.025	3.87989e+02	-1.36277e+03	8.52183e+03
 0.333	 0.324	  30.0	 1.000	-0.002	 0.854	 0.008	-0.494	 0.974	-0.015	-0.309	 0.886	-0.026	 0.861	-0.436	 0.035	8.21325e+02	-1.84977e+03	9.01155e+03
 0.333	 0.325	  40.0	 1.000	 0.002	 0.755	 0.009	-0.637	 0.980	-0.013	-0.355	 1.166	-0.019	 0.764	-0.495	 0.043	1.12190e+03	-2.11461e+03	7.38923e+03
 0.333	 0.326	  50.0	 1.000	 0.005	 0.632	 0.009	-0.761	 0.987	-0.010	-0.357	 1.426	-0.010	 0.644	-0.493	 0.048	1.15469e+03	-2.12469e+03	4.68019e+03
 0.333	 0.328	  60.0	 1.000	 0.008	 0.490	 0.009	-0.861	 0.993	-0.007	-0.314	 1.656	-0.002	 0.503	-0.430	 0.051	9.06271e+02	-1.87175e+03	2.40074e+03
 0.333	 0.329	  70.0	 1.000	 0.011	 0.333	 0.007	-0.934	 0.998	-0.005	-0.227	 1.842	 0.004	 0.346	-0.315	 0.052	4.98952e+02	-1.37990e+03	1.59738e+03
 0.333	 0.331	  80.0	 1.000	 0.013	 0.168	 0.004	-0.976	 1.002	-0.003	-0.106	 1.974	 0.008	 0.175	-0.162	 0.051	1.36253e+02	-7.05155e+02	2.30227e+03
 0.333	 0.333	  90.0	 1.000	 0.013	-0.000	 0.001	-0.987	 1.003	-0.002	 0.037	 2.041	 0.008	-0.001	 0.009	 0.050	2.69391e+00	7.07361e+01	3.52051e+03
 0.333	 0.335	 100.0	 1.000	 0.012	-0.164	-0.002	-0.965	 1.002	-0.001	 0.183	 2.036	 0.004	-0.178	 0.177	 0.049	1.66211e+02	8.49766e+02	3.72875e+03
 0.333	 0.337	 110.0	 1.000	 0.010	-0.319	-0.005	-0.913	 0.999	-0.001	 0.313	 1.960	-0.003	-0.348	 0.321	 0.047	5.36626e+02	1.53191e+03	1.65731e+03
 0.333	 0.339	 120.0	 1.000	 0.008	-0.459	-0.007	-0.832	 0.994	-0.002	 0.410	 1.813	-0.015	-0.508	 0.424	 0.045	9.06069e+02	2.02872e+03	-2.96255e+03
 0.333	 0.341	 130.0	 1.000	 0.004	-0.581	-0.009	-0.728	 0.988	-0.003	 0.461	 1.605	-0.028	-0.650	 0.474	 0.042	1.05169e+03	2.27720e+03	-9.08404e+03
 0.333	 0.342	 140.0	 1.000	 0.001	-0.682	-0.009	-0.605	 0.982	-0.004	 0.457	 1.344	-0.042	-0.772	 0.468	 0.037	8.47446e+02	2.24896e+03	-1.46100e+04
 0.333	 0.343	 150.0	 1.000	-0.002	-0.762	-0.008	-0.466	 0.976	-0.006	 0.400	 1.043	-0.056	-0.869	 0.407	 0.030	3.28496e+02	1.95346e+03	-1.72026e+04
 0.333	 0.344	 160.0	 1.000	-0.005	-0.819	-0.006	-0.316	 0.971	-0.007	 0.295	 0.711	-0.067	-0.940	 0.300	 0.021	-3.22956e+02	1.43785e+03	-1.51236e+04
 0.333	 0.345	 170.0	 1.000	-0.007	-0.853	-0.003	-0.160	 0.968	-0.008	 0.156	 0.361	-0.074	-0.983	 0.159	 0.011	-8.52151e+02	7.54178e+02	-9.10275e+03
 0.333	 0.345	 180.0	 1.000	-0.007	-0.864	-0.000	 0.000	 0.967	-0.008	 0.001	-0.000	-0.077	-0.997	 0.000	-0.000	-1.05550e+03	6.73336e+00	-3.90137e+01
 0.333	 0.345	 190.0	 1.000	-0.007	-0.853	 0.003	 0.160	 0.968	-0.008	-0.156	-0.361	-0.074	-0.983	-0.159	-0.011	-8.52149e+02	-7.54476e+02	9.10139e+03
 0.333	 0.344	 200.0	 1.000	-0.005	-0.819	 0.006	 0.316	 0.971	-0.007	-0.295	-0.711	-0.067	-0.940	-0.300	-0.021	-3.22982e+02	-1.43807e+03	1.51254e+04
 0.333	 0.343	 210.0	 1.000	-0.002	-0.762	 0.008	 0.466	 0.976	-0.006	-0.400	-1.043	-0.056	-0.869	-0.407	-0.030	3.28572e+02	-1.95387e+03	1.72122e+04
 0.333	 0.342	 220.0	 1.000	 0.001	-0.682	 0.009	 0.605	 0.982	-0.004	-0.457	-1.344	-0.042	-0.772	-0.468	-0.037	8.47477e+02	-2.24921e+03	1.46257e+04
 0.333	 0.341	 230.0	 1.000	 0.004	-0.581	 0.009	 0.728	 0.988	-0.003	-0.461	-1.605	-0.028	-0.650	-0.474	-0.042	1.05170e+03	-2.27739e+03	9.10670e+03
 0.333	 0.339	 240.0	 1.000	 0.008	-0.459	 0.007	 0.832	 0.994	-0.002	-0.410	-1.813	-0.015	-0.508	-0.424	-0.045	9.06011e+02	-2.02876e+03	2.99416e+03
 0.333	 0.337	 250.0	 1.000	 0.010	-0.319	 0.005	 0.913	 0.999	-0.001	-0.313	-1.960	-0.003	-0.348	-0.321	-0.047	5.36565e+02	-1.53186e+03	-1.62140e+03
 0.333	 0.335	 260.0	 1.000	 0.012	-0.164	 0.002	 0.965	 1.002	-0.001	-0.183	-2.036	 0.004	-0.178	-0.177	-0.049	1.66195e+02	-8.49768e+02	-3.68930e+03
 0.333	 0.333	 -90.0	 2.000	 0.013	 0.000	-0.002	 0.987	 1.003	-0.002	-0.040	-2.040	 0.009	 0.000	-0.017	-0.050	4.92238e+01	-8.82613e+01	-6.35362e+03
 0.333	 0.329	 -80.0	 2.000	 0.013	 0.170	-0.005	 0.983	 1.002	-0.004	 0.104	-1.941	 0.009	 0.177	 0.152	-0.053	1.82313e+02	6.66871e+02	-4.50197e+03
 0.333	 0.326	 -70.0	 2.000	 0.011	 0.341	-0.007	 0.946	 0.998	-0.007	 0.223	-1.785	 0.007	 0.347	 0.307	-0.055	5.51345e+02	1.30446e+03	-2.32856e+03
 0.333	 0.322	 -60.0	 2.000	 0.009	 0.507	-0.008	 0.877	 0.992	-0.010	 0.303	-1.584	 0.001	 0.504	 0.426	-0.056	9.70707e+02	1.75522e+03	-1.15028e+03
 0.333	 0.319	 -50.0	 2.000	 0.006	 0.661	-0.009	 0.779	 0.986	-0.013	 0.341	-1.349	-0.006	 0.644	 0.494	-0.054	1.24013e+03	1.97629e+03	-1.42680e+03
 0.333	 0.316	 -40.0	 2.000	 0.002	 0.796	-0.009	 0.656	 0.979	-0.016	 0.335	-1.094	-0.014	 0.763	 0.500	-0.050	1.23986e+03	1.95340e+03	-2.66767e+03
 0.333	 0.314	 -30.0	 2.000	-0.002	 0.907	-0.007	 0.511	 0.972	-0.018	 0.289	-0.825	-0.022	 0.859	 0.444	-0.042	9.80571e+02	1.69951e+03	-3.82766e+03
 0.333	 0.312	 -20.0	 2.000	-0.005	 0.989	-0.005	 0.350	 0.967	-0.020	 0.212	-0.552	-0.028	 0.928	 0.332	-0.030	5.88890e+02	1.24693e+03	-4.10710e+03
 0.333	 0.311	 -10.0	 2.000	-0.007	 1.040	-0.003	 0.178	 0.964	-0.022	 0.112	-0.276	-0.031	 0.970	 0.177	-0.016	2.51143e+02	6.64610e+02	-2.38419e+03
 0.333	 0.311	   0.0	 2.000	-0.007	 1.057	-0.000	-0.000	 0.963	-0.022	 0.001	 0.000	-0.033	 0.984	 0.000	-0.000	1.18530e+02	4.85397e+00	-2.85889e+01
 0.333	 0.311	  10.0	 2.000	-0.007	 1.040	 0.003	-0.178	 0.964	-0.022	-0.112	 0.276	-0.031	 0.970	-0.177	 0.016	2.51081e+02	-6.64856e+02	2.38073e+03
 0.333	 0.312	  20.0	 2.000	-0.005	 0.989	 0.005	-0.350	 0.967	-0.020	-0.212	 0.552	-0.028	 0.928	-0.332	 0.030	5.88842e+02	-1.24714e+03	4.10422e+03
 0.333	 0.314	  30.0	 2.000	-0.002	 0.907	 0.007	-0.511	 0.972	-0.018	-0.289	 0.825	-0.022	 0.859	-0.444	 0.042	9.80569e+02	-1.69980e+03	3.82889e+03
 0.333	 0.316	  40.0	 2.000	 0.002	 0.796	 0.009	-0.656	 0.979	-0.016	-0.335	 1.094	-0.014	 0.763	-0.500	 0.050	1.23984e+03	-1.95356e+03	2.67172e+03
 0.333	 0.319	  50.0	 2.000	 0.006	 0.661	 0.009	-0.779	 0.986	-0.013	-0.341	 1.349	-0.006	 0.644	-0.494	 0.054	1.24007e+03	-1.97637e+03	1.43539e+03
 0.333	 0.322	  60.0	 2.000	 0.009	 0.507	 0.008	-0.877	 0.992	-0.010	-0.303	 1.583	 0.001	 0.504	-0.426	 0.056	9.70596e+02	-1.75516e+03	1.16711e+03
 0.333	 0.326	  70.0	 2.000	 0.011	 0.341	 0.007	-0.946	 0.998	-0.007	-0.223	 1.785	 0.007	 0.347	-0.307	 0.055	5.51273e+02	-1.30435e+03	2.35234e+03
 0.333	 0.329	  80.0	 2.000	 0.013	 0.170	 0.005	-0.983	 1.002	-0.004	-0.104	 1.941	 0.009	 0.177	-0.152	 0.053	1.82283e+02	-6.66795e+02	4.53315e+03
 0.333	 0.333	  90.0	 2.000	 0.013	 0.000	 0.002	-0.987	 1.003	-0.002	 0.040	 2.040	 0.009	 0.000	 0.017	 0.050	4.92382e+01	8.83941e+01	6.38896e+03
 0.333	 0.337	 100.0	 2.000	 0.012	-0.162	-0.002	-0.960	 1.002	-0.001	 0.194	 2.073	 0.003	-0.176	 0.181	 0.047	2.25867e+02	8.71938e+02	6.27822e+03
 0.333	 0.341	 110.0	 2.000	 0.010	-0.312	-0.005	-0.903	 1.000	 0.000	 0.338	 2.032	-0.006	-0.348	 0.318	 0.045	6.25716e+02	1.58483e+03	3.02418e+03
 0.333	 0.345	 120.0	 2.000	 0.007	-0.444	-0.007	-0.819	 0.995	 0.000	 0.453	 1.916	-0.019	-0.508	 0.414	 0.042	1.03318e+03	2.13061e+03	-3.35256e+03
 0.333	 0.348	 130.0	 2.000	 0.004	-0.558	-0.009	-0.714	 0.989	-0.000	 0.519	 1.727	-0.034	-0.651	 0.459	 0.039	1.19661e+03	2.42440e+03	-1.13638e+04
 0.333	 0.351	 140.0	 2.000	 0.000	-0.650	-0.009	-0.591	 0.983	-0.001	 0.525	 1.471	-0.050	-0.773	 0.450	 0.034	9.21421e+02	2.39918e+03	-1.84832e+04
 0.333	 0.353	 150.0	 2.000	-0.003	-0.721	-0.008	-0.454	 0.977	-0.002	 0.466	 1.157	-0.064	-0.871	 0.390	 0.028	2.80979e+02	2.09526e+03	-2.17593e+04
 0.333	 0.355	 160.0	 2.000	-0.005	-0.772	-0.006	-0.308	 0.973	-0.003	 0.348	 0.799	-0.077	-0.942	 0.286	 0.020	-5.13914e+02	1.54994e+03	-1.91384e+04
 0.333	 0.356	 170.0	 2.000	-0.007	-0.802	-0.003	-0.155	 0.970	-0.003	 0.186	 0.408	-0.085	-0.986	 0.151	 0.010	-1.15976e+03	8.15744e+02	-1.14528e+04
 0.333	 0.356	 180.0	 2.000	-0.007	-0.812	-0.000	 0.000	 0.969	-0.003	 0.001	-0.000	-0.087	-1.000	 0.000	-0.000	-1.40807e+03	7.82259e+00	-4.51970e+01
 0.333	 0.356	 190.0	 2.000	-0.007	-0.802	 0.003	 0.155	 0.970	-0.003	-0.186	-0.408	-0.085	-0.986	-0.151	-0.010	-1.15973e+03	-8.16047e+02	1.14524e+04
 0.333	 0.355	 200.0	 2.000	-0.005	-0.772	 0.006	 0.308	 0.973	-0.003	-0.348	-0.799	-0.077	-0.942	-0.286	-0.020	-5.13926e+02	-1.55018e+03	1.91427e+04
 0.333	 0.353	 210.0	 2.000	-0.003	-0.721	 0.008	 0.454	 0.977	-0.002	-0.466	-1.157	-0.064	-0.871	-0.390	-0.028	2.81065e+02	-2.09570e+03	2.17735e+04
 0.333	 0.351	 220.0	 2.000	 0.000	-0.650	 0.009	 0.591	 0.983	-0.001	-0.525	-1.471	-0.050	-0.773	-0.450	-0.034	9.21454e+02	-2.39949e+03	1.85055e+04
 0.333	 0.348	 230.0	 2.000	 0.004	-0.558	 0.009	 0.714	 0.989	-0.000	-0.519	-1.727	-0.034	-0.651	-0.459	-0.039	1.19661e+03	-2.42460e+03	1.13936e+04
 0.333	 0.345	 240.0	 2.000	 0.007	-0.444	 0.007	 0.819	 0.995	 0.000	-0.453	-1.916	-0.019	-0.508	-0.414	-0.042	1.03312e+03	-2.13065e+03	3.39117e+03
 0.333	 0.341	 250.0	 2.000	 0.010	-0.312	 0.005	 0.903	 1.000	 0.000	-0.338	-2.032	-0.006	-0.348	-0.318	-0.045	6.25680e+02	-1.58480e+03	-2.98340e+03
 0.333	 0.337	 260.0	 2.000	 0.012	-0.162	 0.002	 0.960	 1.002	-0.001	-0.194	-2.073	 0.003	-0.177	-0.181	-0.047	2.25867e+02	-8.71975e+02	-6.23702e+03
 0.333	 0.333	 -90.0	 4.000	 0.013	 0.000	-0.002	 0.989	 1.003	-0.002	-0.047	-2.041	 0.010	 0.003	-0.033	-0.048	1.34761e+01	-1.47557e+02	-1.21108e+04
 0.333	 0.325	 -80.0	 4.000	 0.013	 0.174	-0.005	 0.997	 1.000	-0.006	 0.106	-1.881	 0.014	 0.180	 0.128	-0.055	1.63378e+02	5.81881e+02	-9.09524e+03
 0.333	 0.318	 -70.0	 4.000	 0.012	 0.358	-0.007	 0.973	 0.996	-0.010	 0.222	-1.684	 0.015	 0.350	 0.279	-0.062	5.70537e+02	1.15274e+03	-4.29776e+03
 0.333	 0.311	 -60.0	 4.000	 0.010	 0.544	-0.009	 0.915	 0.989	-0.014	 0.296	-1.463	 0.012	 0.507	 0.400	-0.068	1.02923e+03	1.52874e+03	6.35402e+02
 0.333	 0.304	 -50.0	 4.000	 0.006	 0.724	-0.010	 0.823	 0.982	-0.018	 0.326	-1.226	 0.006	 0.648	 0.474	-0.071	1.42760e+03	1.78361e+03	2.96930e+03
 0.333	 0.299	 -40.0	 4.000	 0.002	 0.888	-0.009	 0.701	 0.975	-0.022	 0.315	-0.982	 0.000	 0.767	 0.489	-0.068	1.63072e+03	1.82896e+03	3.06993e+03
 0.333	 0.294	 -30.0	 4.000	-0.001	 1.029	-0.008	 0.551	 0.968	-0.025	 0.269	-0.734	-0.006	 0.862	 0.439	-0.058	1.57715e+03	1.62464e+03	2.30170e+03
 0.333	 0.291	 -20.0	 4.000	-0.005	 1.136	-0.006	 0.380	 0.963	-0.027	 0.195	-0.488	-0.011	 0.931	 0.331	-0.043	1.36083e+03	1.20619e+03	1.11226e+03
 0.333	 0.289	 -10.0	 4.000	-0.007	 1.203	-0.003	 0.194	 0.959	-0.029	 0.102	-0.243	-0.014	 0.973	 0.178	-0.023	1.14065e+03	6.46844e+02	6.33398e+02
 0.333	 0.288	   0.0	 4.000	-0.008	 1.226	-0.000	-0.000	 0.958	-0.029	 0.001	 0.000	-0.016	 0.987	 0.000	-0.000	1.04969e+03	4.17508e+00	-2.31769e+01
 0.333	 0.289	  10.0	 4.000	-0.007	 1.203	 0.003	-0.194	 0.959	-0.029	-0.102	 0.243	-0.014	 0.973	-0.178	 0.023	1.14056e+03	-6.47037e+02	-6.37258e+02
 0.333	 0.291	  20.0	 4.000	-0.005	 1.136	 0.006	-0.380	 0.963	-0.027	-0.195	 0.488	-0.011	 0.931	-0.331	 0.043	1.36076e+03	-1.20636e+03	-1.11754e+03
 0.333	 0.294	  30.0	 4.000	-0.001	 1.029	 0.008	-0.551	 0.968	-0.025	-0.269	 0.734	-0.006	 0.862	-0.439	 0.058	1.57710e+03	-1.62489e+03	-2.30524e+03
 0.333	 0.299	  40.0	 4.000	 0.002	 0.888	 0.009	-0.701	 0.975	-0.022	-0.315	 0.982	 0.000	 0.767	-0.489	 0.068	1.63068e+03	-1.82904e+03	-3.07333e+03
 0.333	 0.304	  50.0	 4.000	 0.006	 0.724	 0.010	-0.823	 0.982	-0.018	-0.326	 1.226	 0.006	 0.648	-0.474	 0.071	1.42754e+03	-1.78362e+03	-2.97185e+03
 0.333	 0.311	  60.0	 4.000	 0.010	 0.544	 0.009	-0.915	 0.989	-0.014	-0.296	 1.463	 0.011	 0.507	-0.400	 0.068	1.02912e+03	-1.52865e+03	-6.30989e+02
 0.333	 0.318	  70.0	 4.000	 0.012	 0.358	 0.007	-0.973	 0.996	-0.010	-0.222	 1.684	 0.015	 0.350	-0.279	 0.062	5.70459e+02	-1.15260e+03	4.31018e+03
 0.333	 0.325	  80.0	 4.000	 0.013	 0.174	 0.005	-0.997	 1.000	-0.006	-0.106	 1.881	 0.014	 0.180	-0.128	 0.055	1.63344e+02	-5.81810e+02	9.11801e+03
 0.333	 0.333	  90.0	 4.000	 0.013	 0.000	 0.002	-0.989	 1.003	-0.002	 0.047	 2.041	 0.010	 0.003	 0.033	 0.048	1.34852e+01	1.47682e+02	1.21428e+04
 0.333	 0.341	 100.0	 4.000	 0.012	-0.159	-0.001	-0.950	 1.003	 0.001	 0.226	 2.151	 0.000	-0.175	 0.183	 0.043	2.31655e+02	9.74872e+02	1.16442e+04
 0.333	 0.349	 110.0	 4.000	 0.009	-0.298	-0.005	-0.884	 1.001	 0.003	 0.413	 2.198	-0.013	-0.347	 0.305	 0.039	7.55048e+02	1.78795e+03	6.43738e+03
 0.333	 0.356	 120.0	 4.000	 0.006	-0.417	-0.008	-0.796	 0.998	 0.005	 0.585	 2.169	-0.030	-0.508	 0.388	 0.036	1.29200e+03	2.41524e+03	-3.51805e+03
 0.333	 0.362	 130.0	 4.000	 0.003	-0.515	-0.011	-0.689	 0.993	 0.006	 0.714	 2.051	-0.050	-0.652	 0.425	 0.035	1.58187e+03	2.88143e+03	-1.61122e+04
 0.333	 0.368	 140.0	 4.000	-0.000	-0.592	-0.013	-0.568	 0.988	 0.007	 0.767	 1.832	-0.070	-0.775	 0.412	 0.032	1.37128e+03	3.06564e+03	-2.73995e+04
 0.333	 0.373	 150.0	 4.000	-0.003	-0.650	-0.012	-0.435	 0.983	 0.007	 0.720	 1.507	-0.089	-0.874	 0.355	 0.027	5.97025e+02	2.86166e+03	-3.29735e+04
 0.333	 0.376	 160.0	 4.000	-0.005	-0.690	-0.010	-0.295	 0.979	 0.007	 0.562	 1.080	-0.104	-0.946	 0.260	 0.020	-5.16834e+02	2.22741e+03	-2.95296e+04
 0.333	 0.378	 170.0	 4.000	-0.007	-0.713	-0.006	-0.149	 0.976	 0.007	 0.307	 0.567	-0.114	-0.989	 0.137	 0.011	-1.50237e+03	1.20937e+03	-1.77187e+04
 0.333	 0.379	 180.0	 4.000	-0.007	-0.721	-0.000	 0.000	 0.975	 0.007	 0.002	-0.000	-0.118	-1.004	 0.000	-0.000	-1.89640e+03	1.16808e+01	-6.95597e+01
 0.333	 0.378	 190.0	 4.000	-0.007	-0.713	 0.006	 0.149	 0.976	 0.007	-0.307	-0.567	-0.114	-0.989	-0.137	-0.011	-1.50231e+03	-1.20981e+03	1.77223e+04
 0.333	 0.376	 200.0	 4.000	-0.005	-0.690	 0.010	 0.295	 0.979	 0.007	-0.562	-1.080	-0.104	-0.946	-0.260	-0.020	-5.16791e+02	-2.22779e+03	2.95460e+04
 0.333	 0.373	 210.0	 4.000	-0.003	-0.650	 0.012	 0.435	 0.983	 0.007	-0.720	-1.507	-0.089	-0.874	-0.355	-0.027	5.97090e+02	-2.86224e+03	3.30081e+04
 0.333	 0.368	 220.0	 4.000	-0.000	-0.592	 0.013	 0.568	 0.988	 0.007	-0.767	-1.832	-0.070	-0.775	-0.412	-0.032	1.37130e+03	-3.06608e+03	2.74478e+04
 0.333	 0.362	 230.0	 4.000	 0.003	-0.515	 0.011	 0.689	 0.993	 0.006	-0.714	-2.051	-0.050	-0.652	-0.425	-0.035	1.58191e+03	-2.88173e+03	1.61675e+04
 0.333	 0.356	 240.0	 4.000	 0.006	-0.417	 0.008	 0.796	 0.998	 0.005	-0.585	-2.169	-0.030	-0.508	-0.388	-0.036	1.29194e+03	-2.41536e+03	3.57641e+03
